C created from parVisu 
C Anzahl der Randknoten:
       0       
C Anzahl der Gebietsknoten:
     827       
C Koordinaten und Skalarwerte der Knoten
C --------------------------------------
C Zuerst die Randknoten  (Anzahl s.o.),
C dann die Gebietsknoten (Anzahl s.o.)
C ------------+-------------+-------------+------------------
C     Nr.     |  x-Koord.   |   y-Koord.  |   Skalarwert
C ------------+-------------+-------------+------------------
     593        0.607400000000000 0.455600000000000 1000.00000000000       
     594        0.682600000000000 0.342000000000000 1000.00000000000       
     595        0.854700000000000 0.687100000000000 1000.00000000000       
     596        0.880600000000000 0.722300000000000 1000.00000000000       
     597        0.813600000000000 0.679900000000000 1000.00000000000       
     598        0.907500000000000 0.704800000000000 1000.00000000000       
     599        0.911900000000000 0.740800000000000 1000.00000000000       
     600        0.729000000000000 0.756100000000000 1000.00000000000       
     601        0.778400000000000 0.725900000000000 1000.00000000000       
     602        0.804900000000000 0.709700000000000 1000.00000000000       
     603        0.275100000000000 0.215400000000000 15.0000000000000       
     604        0.340700000000000 0.260700000000000 1000.00000000000       
     605        0.313600000000000 0.229700000000000 1000.00000000000       
     606        0.340400000000000 0.202500000000000 1000.00000000000       
     607        0.286800000000000 0.280600000000000 15.0000000000000       
     608        0.380100000000000 0.203300000000000 1000.00000000000       
     609        0.277700000000000 0.248500000000000 15.0000000000000       
     610        0.309900000000000 0.260300000000000 1000.00000000000       
     611        0.401600000000000 0.229700000000000 1000.00000000000       
     612        0.380700000000000 0.263900000000000 1000.00000000000       
     613        0.359700000000000 0.231500000000000 1000.00000000000       
     614        0.407700000000000 0.309300000000000 1000.00000000000       
     615        0.215400000000000 0.214900000000000 10.0000000000000       
     616        0.200600000000000 0.262500000000000 1000.00000000000       
     617        0.213400000000000 0.181600000000000 15.0000000000000       
     618        0.171400000000000 0.261000000000000 1000.00000000000       
     619        0.142100000000000 0.185300000000000 1000.00000000000       
     620        0.110200000000000 0.200400000000000 1000.00000000000       
     621        0.169200000000000 0.142300000000000 1000.00000000000       
     622        0.248400000000000 0.743800000000000 1000.00000000000       
     623        0.206000000000000 0.909800000000000 1000.00000000000       
     624        0.542600000000000 0.826300000000000 1000.00000000000       
     625        0.576700000000000 0.817300000000000 1000.00000000000       
     626        0.607200000000000 0.746000000000000 1000.00000000000       
     627        0.583600000000000 0.778100000000000 1000.00000000000       
     628        0.550800000000000 0.758200000000000 1000.00000000000       
     629        0.630400000000000 0.787700000000000 1000.00000000000       
     630        0.535400000000000 0.717500000000000 1000.00000000000       
     631        0.537000000000000 0.676400000000000 1000.00000000000       
     632        0.576100000000000 0.674600000000000 1000.00000000000       
     633        0.573500000000000 0.726300000000000 1000.00000000000       
     634        0.607300000000000 0.707000000000000 1000.00000000000       
     635        0.659600000000000 0.697200000000000 1000.00000000000       
     636        0.638000000000000 0.726500000000000 1000.00000000000       
     637        0.684600000000000 0.738200000000000 1000.00000000000       
     638        0.621000000000000 0.894000000000000 1000.00000000000       
     639        0.597200000000000 0.226600000000000 1000.00000000000       
     640        0.808300000000000 0.333400000000000 1000.00000000000       
     641        0.794500000000000 0.367900000000000 1000.00000000000       
     642        0.777400000000000 0.341000000000000 1000.00000000000       
     643        0.772200000000000 0.278300000000000 1000.00000000000       
     644        0.740200000000000 0.407400000000000 1000.00000000000       
     645        0.709400000000000 0.376500000000000 1000.00000000000       
     646        0.677400000000000 0.373700000000000 1000.00000000000       
     647        0.715000000000000 0.344400000000000 10.0000000000000       
     648        0.701700000000000 0.303000000000000 1000.00000000000       
     649        0.649500000000000 0.301600000000000 1000.00000000000       
     650        0.689600000000000 0.275200000000000 1000.00000000000       
     651        0.737900000000000 0.293400000000000 10.0000000000000       
     652        0.675300000000000 0.314300000000000 1000.00000000000       
     653        0.707100000000000 0.233900000000000 1000.00000000000       
     654        0.629700000000000 0.197400000000000 1000.00000000000       
     655        0.544500000000000 0.253000000000000 1000.00000000000       
     656        0.593600000000000 0.289800000000000 1000.00000000000       
     657        0.504900000000000 0.265300000000000 1000.00000000000       
     658        0.407100000000000 0.159300000000000 1000.00000000000       
     659        0.377600000000000 0.137600000000000 1000.00000000000       
     660        0.341000000000000 0.137800000000000 1000.00000000000       
     661        0.327300000000000 0.167000000000000 1000.00000000000       
     662        0.445300000000000 0.124700000000000 1000.00000000000       
     663        0.449100000000000 0.0870000000000000 1000.00000000000       
     664        0.476100000000000 0.100900000000000 1000.00000000000       
     665        0.176800000000000 0.723500000000000 1000.00000000000       
     666        0.177300000000000 0.674800000000000 1000.00000000000       
     667        0.655500000000000 0.431800000000000 1000.00000000000       
     668        0.590500000000000 0.399000000000000 1000.00000000000       
     669        0.587000000000000 0.430900000000000 1000.00000000000       
     670        0.818100000000000 0.648000000000000 1000.00000000000       
     671        0.240400000000000 0.287200000000000 10.0000000000000       
     672        0.189600000000000 0.294100000000000 15.0000000000000       
     673        0.121000000000000 0.163600000000000 1000.00000000000       
     674        0.223100000000000 0.758700000000000 1000.00000000000       
     675        0.227900000000000 0.719000000000000 1000.00000000000       
     676        0.603300000000000 0.801000000000000 1000.00000000000       
     677        0.676400000000000 0.825500000000000 1000.00000000000       
     678        0.715200000000000 0.691400000000000 1000.00000000000       
     679        0.654500000000000 0.759600000000000 1000.00000000000       
     680        0.664800000000000 0.792800000000000 1000.00000000000       
     681        0.708900000000000 0.795500000000000 1000.00000000000       
     682        0.640000000000000 0.269700000000000 1000.00000000000       
     683        0.642600000000000 0.341000000000000 1000.00000000000       
     684        0.589200000000000 0.344900000000000 1000.00000000000       
     685        0.617200000000000 0.316200000000000 1000.00000000000       
     686        0.595300000000000 0.259300000000000 1000.00000000000       
     687        0.154900000000000 0.698900000000000 1000.00000000000       
     688        0.268300000000000 0.316700000000000 15.0000000000000       
     689        0.334900000000000 0.328000000000000 1000.00000000000       
     690        0.319900000000000 0.295100000000000 1000.00000000000       
     691        0.359300000000000 0.297000000000000 1000.00000000000       
     692        0.301400000000000 0.323400000000000 1000.00000000000       
     693        0.313800000000000 0.357700000000000 1000.00000000000       
     694        0.277000000000000 0.380200000000000 1000.00000000000       
     695        0.279300000000000 0.347500000000000 1000.00000000000       
     696        0.287900000000000 0.415500000000000 1000.00000000000       
     697        0.665700000000000 0.856800000000000 1000.00000000000       
     698        0.643200000000000 0.831500000000000 1000.00000000000       
     699        0.702200000000000 0.851900000000000 1000.00000000000       
     700        0.688800000000000 0.707500000000000 1000.00000000000       
     701        0.688300000000000 0.770400000000000 1000.00000000000       
     702        0.786700000000000 0.810400000000000 1000.00000000000       
     703        0.601800000000000 0.371600000000000 1000.00000000000       
     704        0.750000000000000 0.791700000000000 1000.00000000000       
     705        0.735900000000000 0.829500000000000 1000.00000000000       
     706        0.764800000000000 0.759000000000000 1000.00000000000       
     707        0.773000000000000 0.851100000000000 1000.00000000000       
     708        0.838600000000000 0.850600000000000 1000.00000000000       
     709        0.772300000000000 0.898700000000000 1000.00000000000       
     710        0.805700000000000 0.839500000000000 1000.00000000000       
     711        0.836300000000000 0.798800000000000 1000.00000000000       
     712        0.810000000000000 0.880900000000000 1000.00000000000       
     713        0.811600000000000 0.759000000000000 1000.00000000000       
     714        0.849800000000000 0.889800000000000 1000.00000000000       
     715        0.869700000000000 0.918500000000000 1000.00000000000       
     716        0.848100000000000 0.956500000000000 1000.00000000000       
     717        0.823300000000000 0.914700000000000 1000.00000000000       
     718        0.873900000000000 0.970600000000000 1000.00000000000       
     719        0.766000000000000 0.930200000000000 1000.00000000000       
     720        0.765600000000000 0.966800000000000 1000.00000000000       
     721        0.797400000000000 0.971600000000000 1000.00000000000       
     722        0.740000000000000 0.901900000000000 1000.00000000000       
     723        0.890100000000000 0.822400000000000 1000.00000000000       
     724        0.807800000000000 0.788900000000000 1000.00000000000       
     725        0.844700000000000 0.748800000000000 1000.00000000000       
     726        0.857400000000000 0.823800000000000 1000.00000000000       
     727        0.966900000000000 0.0800000000000000 1000.00000000000       
     728        0.918500000000000 0.0748000000000000 1000.00000000000       
     729        0.885900000000000 0.0771000000000000 1000.00000000000       
     730        0.893900000000000 0.0380000000000000 1000.00000000000       
     731        0.925400000000000 0.0301000000000000 1000.00000000000       
     732        0.920000000000000 0.966900000000000 1000.00000000000       
     733        0.925200000000000 0.918500000000000 1000.00000000000       
     734        0.922900000000000 0.885900000000000 1000.00000000000       
     735        0.902200000000000 0.856400000000000 1000.00000000000       
     736        0.962000000000000 0.893900000000000 1000.00000000000       
     737        0.869500000000000 0.863000000000000 1000.00000000000       
     738        0.969900000000000 0.925400000000000 1000.00000000000       
     739        0.0338000000000000 0.765600000000000 1000.00000000000       
     740        0.484400000000000 0.964600000000000 1000.00000000000       
     741        0.734400000000000 0.0354000000000000 1000.00000000000       
     742        0.963400000000000 0.734800000000000 1000.00000000000       
     743        0.971000000000000 0.766400000000000 1000.00000000000       
     744        0.234800000000000 0.963400000000000 1000.00000000000       
     745        0.266400000000000 0.971000000000000 1000.00000000000       
     746        0.296600000000000 0.954000000000000 1000.00000000000       
     747        0.462000000000000 0.733300000000000 1000.00000000000       
     748        0.301600000000000 0.902600000000000 1000.00000000000       
     749        0.269800000000000 0.906700000000000 1000.00000000000       
     750        0.298100000000000 0.869900000000000 1000.00000000000       
     751        0.439300000000000 0.644100000000000 1000.00000000000       
     752        0.401800000000000 0.680700000000000 1000.00000000000       
     753        0.421300000000000 0.719100000000000 1000.00000000000       
     754        0.367800000000000 0.670500000000000 1000.00000000000       
     755        0.340200000000000 0.689600000000000 1000.00000000000       
     756        0.319900000000000 0.760000000000000 1000.00000000000       
     757        0.319700000000000 0.721800000000000 1000.00000000000       
     758        0.423500000000000 0.778400000000000 1000.00000000000       
     759        0.286600000000000 0.741100000000000 1000.00000000000       
     760        0.433900000000000 0.748300000000000 1000.00000000000       
     761        0.426000000000000 0.813900000000000 1000.00000000000       
     762        0.278400000000000 0.794400000000000 1000.00000000000       
     763        0.265700000000000 0.715800000000000 1000.00000000000       
     764        0.257700000000000 0.832500000000000 1000.00000000000       
     765        0.247500000000000 0.802300000000000 1000.00000000000       
     766        0.285000000000000 0.822700000000000 1000.00000000000       
     767        0.486500000000000 0.349300000000000 1000.00000000000       
     768        0.457000000000000 0.309800000000000 1000.00000000000       
     769        0.470700000000000 0.276600000000000 1000.00000000000       
     770        0.503000000000000 0.308900000000000 1000.00000000000       
     771        0.518500000000000 0.371900000000000 1000.00000000000       
     772        0.459700000000000 0.338600000000000 1000.00000000000       
     773        0.432100000000000 0.325200000000000 1000.00000000000       
     774        0.432600000000000 0.288200000000000 1000.00000000000       
     775        0.500500000000000 0.396800000000000 1000.00000000000       
     776        0.541900000000000 0.965900000000000 1000.00000000000       
     777        0.513000000000000 0.973100000000000 1000.00000000000       
     778        0.364600000000000 0.433100000000000 1000.00000000000       
     779        0.386500000000000 0.459600000000000 1000.00000000000       
     780        0.396400000000000 0.429200000000000 1000.00000000000       
     781        0.374300000000000 0.380700000000000 1000.00000000000       
     782        0.408300000000000 0.375300000000000 1000.00000000000       
     783        0.342700000000000 0.372800000000000 1000.00000000000       
     784        0.385700000000000 0.342500000000000 1000.00000000000       
     785        0.356900000000000 0.347300000000000 1000.00000000000       
     786        0.263700000000000 0.112500000000000 1000.00000000000       
     787        0.497500000000000 0.798400000000000 1000.00000000000       
     788        0.463900000000000 0.775600000000000 1000.00000000000       
     789        0.483300000000000 0.753500000000000 1000.00000000000       
     790        0.489500000000000 0.827100000000000 1000.00000000000       
     791        0.522300000000000 0.782400000000000 1000.00000000000       
     792        0.546200000000000 0.921300000000000 1000.00000000000       
     793        0.777200000000000 0.109900000000000 1000.00000000000       
     794        0.755800000000000 0.0876000000000000 1000.00000000000       
     795        0.788600000000000 0.0802000000000000 1000.00000000000       
     796        0.803900000000000 0.0411000000000000 1000.00000000000       
     797        0.733100000000000 0.0664000000000000 1000.00000000000       
     798        0.922000000000000 0.138200000000000 1000.00000000000       
     799        0.649000000000000 0.664200000000000 1000.00000000000       
     800        0.563300000000000 0.311400000000000 1000.00000000000       
     801        0.301700000000000 0.145100000000000 1000.00000000000       
     802        0.228500000000000 0.319900000000000 15.0000000000000       
     803        0.708800000000000 0.660300000000000 1000.00000000000       
     804        0.750100000000000 0.672800000000000 1000.00000000000       
     805        0.746800000000000 0.708600000000000 1000.00000000000       
     806        0.559100000000000 0.365600000000000 1000.00000000000       
     807        0.906700000000000 0.787600000000000 1000.00000000000       
     808        0.947300000000000 0.812200000000000 1000.00000000000       
     809        0.921100000000000 0.830600000000000 1000.00000000000       
     810        0.973700000000000 0.796900000000000 1000.00000000000       
     811        0.967400000000000 0.838400000000000 1000.00000000000       
     812        0.468300000000000 0.701700000000000 1000.00000000000       
     813        0.369600000000000 0.780900000000000 1000.00000000000       
     814        0.393600000000000 0.748500000000000 1000.00000000000       
     815        0.397100000000000 0.798600000000000 1000.00000000000       
     816        0.355400000000000 0.745300000000000 1000.00000000000       
     817        0.317900000000000 0.799900000000000 1000.00000000000       
     818        0.340300000000000 0.781000000000000 1000.00000000000       
     819        0.352100000000000 0.817600000000000 1000.00000000000       
     820        0.331300000000000 0.425400000000000 1000.00000000000       
     821        0.836700000000000 0.0330000000000000 1000.00000000000       
     822        0.865900000000000 0.0282000000000000 1000.00000000000       
     823        0.0358000000000000 0.269600000000000 1000.00000000000       
     824        0.269600000000000 0.0358000000000000 1000.00000000000       
     825        0.964200000000000 0.143100000000000 1000.00000000000       
     826        0.970900000000000 0.174300000000000 1000.00000000000       
C ------------------------------------------------------------
C Anzahl der Elemente:
    1504       
C Elementverzeichnis
C ------------------------------------------------------------
C    Knoten i  Knoten j  Knoten k   Kennung     Nr.
       0               1             227               0               0       
      88              89              90               0               1       
     132             133             318               0               2       
      87              88             189               0               3       
      90             189              88               0               4       
     209             285             287               0               5       
      92              93             256               0               6       
     399             222              85               0               7       
     188             491             222               0               8       
     399              85              86               0               9       
     720              32              33               0              10       
     189              90              91               0              11       
     489             392             486               0              12       
     313             315             147               0              13       
     494             491             401               0              14       
     428              80             823               0              15       
      82             190              81               0              16       
      85             222              84               0              17       
     199             260             264               0              18       
     388             387             311               0              19       
     823             241             428               0              20       
     377             371             389               0              21       
     146             181             183               0              22       
     328              76             229               0              23       
     521             523             287               0              24       
     344             355             317               0              25       
     235              12              13               0              26       
      81             190             823               0              27       
     391             383             385               0              28       
     412             400             256               0              29       
     162             281             435               0              30       
      94             255             224               0              31       
      97             191             409               0              32       
      96              97             409               0              33       
     410             406             165               0              34       
     101             223             100               0              35       
     539             103             104               0              36       
     288             290             223               0              37       
     494             493              84               0              38       
     354             364             268               0              39       
     775             270             320               0              40       
     182             147             148               0              41       
     427             181             146               0              42       
     268             339             341               0              43       
     292             102             449               0              44       
     293             658             659               0              45       
     194             467             144               0              46       
     472             105             106               0              47       
     142             320             270               0              48       
     137             138             259               0              49       
     449             103             539               0              50       
      48             745             746               0              51       
      93              94             224               0              52       
     478             296             477               0              53       
     321             323             204               0              54       
     346             358              73               0              55       
     497             496             615               0              56       
      72             358             359               0              57       
      72             359             475               0              58       
      99             290              98               0              59       
     533             347             349               0              60       
     423             424             271               0              61       
     503             562             511               0              62       
     420             237             515               0              63       
     237              64             739               0              64       
     508             264             506               0              65       
     513             271             512               0              66       
      65              66             423               0              67       
     512             271             198               0              68       
     107             431             106               0              69       
     442             443             283               0              70       
      61              62             226               0              71       
     200             113             114               0              72       
      60              61             257               0              73       
      61             226             257               0              74       
     309             638             307               0              75       
     778             779             183               0              76       
      59             202              58               0              77       
     297             227               1               0              78       
      56              57              58               0              79       
      58             202              56               0              80       
     170             522             521               0              81       
     202              55              56               0              82       
     588             166             537               0              83       
     237              63              64               0              84       
     425             516             459               0              85       
     378             372             196               0              86       
     437             438             439               0              87       
     220             716             715               0              88       
     418              55             202               0              89       
     804             597             602               0              90       
      52              53             228               0              91       
     258             228              53               0              92       
     712             709             707               0              93       
      70             475             295               0              94       
     327             374             326               0              95       
     743             742              17               0              96       
       9             300             230               0              97       
     313             312             267               0              98       
      52             228             262               0              99       
     411             499             410               0             100       
     744             249             565               0             101       
     148             181             182               0             102       
     630             633             628               0             103       
     344             183             355               0             104       
     168             565             564               0             105       
     382             213             305               0             106       
     744             745              49               0             107       
      47             746             465               0             108       
     592             593             669               0             109       
      51             249              50               0             110       
     150             311             393               0             111       
     819             440             817               0             112       
      45             231              44               0             113       
     445             169             443               0             114       
     231             282             284               0             115       
      42              43             284               0             116       
     265             753             752               0             117       
     238             436             215               0             118       
     329             338             313               0             119       
     265             184             261               0             120       
     592             554             667               0             121       
     184             129             130               0             122       
     328             229             326               0             123       
     182             181             430               0             124       
     158             676             629               0             125       
     244             334             473               0             126       
     786             408             495               0             127       
     654             349             347               0             128       
     110             232             109               0             129       
     109             232             276               0             130       
     113             200             741               0             131       
     798             825             251               0             132       
     579             211             729               0             133       
     447             239             797               0             134       
     140             210             139               0             135       
      46             465             303               0             136       
     771             775             767               0             137       
     534             348             536               0             138       
     741             239             286               0             139       
     800             156             581               0             140       
     142             270             141               0             141       
     730             117             118               0             142       
     731             119             214               0             143       
     730             731             728               0             144       
     120             214             119               0             145       
     266             185             136               0             146       
     730             822             117               0             147       
      65             197             739               0             148       
     144             467             143               0             149       
     120             121             122               0             150       
     123             214             122               0             151       
     727             124             212               0             152       
     728             214             727               0             153       
     426             826               0               0             154       
       2             297               1               0             155       
     825             126             826               0             156       
     426             516             251               0             157       
     201             246             299               0             158       
       5             233               4               0             159       
     466             306               6               0             160       
     227             297             201               0             161       
       8               9             230               0             162       
     233             305             213               0             163       
     187             134             135               0             164       
      10             300               9               0             165       
     429               7               8               0             166       
     214             120             122               0             167       
     550             150             310               0             168       
     633             626             627               0             169       
     496             497             603               0             170       
      41              42             740               0             171       
     740             238             215               0             172       
     510             674             563               0             173       
     184             130             131               0             174       
      21             811              20               0             175       
     136             185             135               0             176       
     777              41             740               0             177       
     134             269             318               0             178       
     184             128             129               0             179       
     269             186             318               0             180       
     173             705             707               0             181       
     232             285             209               0             182       
     824             242             406               0             183       
     375             391             365               0             184       
     776             253             337               0             185       
     307             308             253               0             186       
     308              38             337               0             187       
     234              36              37               0             188       
     720             216             719               0             189       
     720             721              32               0             190       
     234             434              36               0             191       
     517             216             277               0             192       
     263             266             259               0             193       
     235              13             278               0             194       
      17             742              16               0             195       
     351             248             301               0             196       
     185             187             135               0             197       
     811              21             736               0             198       
     736              21              22               0             199       
     808             809             807               0             200       
      18             743              17               0             201       
     718              28              29               0             202       
     733             736             738               0             203       
     732              28             718               0             204       
      26              27             221               0             205       
      31             721             716               0             206       
     221             738              23               0             207       
      24              26             221               0             208       
      24              25              26               0             209       
      24             221              23               0             210       
     278              13              14               0             211       
     248             335             206               0             212       
     192             291             293               0             213       
     145             146             183               0             214       
     430             181             427               0             215       
     148             355             181               0             216       
     430             329             182               0             217       
     338             329             128               0             218       
     148             147             317               0             219       
     356             696             820               0             220       
     261             184             131               0             221       
     184             265             751               0             222       
     266             136             137               0             223       
     396             149             397               0             224       
     634             635             636               0             225       
     625             567             627               0             226       
     490             185             150               0             227       
     187             319             269               0             228       
      87             189             400               0             229       
      93             224             256               0             230       
     415              92             256               0             231       
     400             399              87               0             232       
     493              82              83               0             233       
     164             402             190               0             234       
     824              97              98               0             235       
     499             195             255               0             236       
     243             291             292               0             237       
     288             289             407               0             238       
     472             538             105               0             239       
     472             244             471               0             240       
     183             363             778               0             241       
     780             781             194               0             242       
      95              96             409               0             243       
     491             414             401               0             244       
      74              75             328               0             245       
     296             198             294               0             246       
     423              67             424               0             247       
     225             424              68               0             248       
      68              69             225               0             249       
     475              70              71               0             250       
     237             260              63               0             251       
     505             419             416               0             252       
     115             796             114               0             253       
     821             796             115               0             254       
       3             246               2               0             255       
     233             298               4               0             256       
     417              60             257               0             257       
     502             416             501               0             258       
      54              55             418               0             259       
     262             504             249               0             260       
      76              77             229               0             261       
      77             273             229               0             262       
     810             808             205               0             263       
     280             218             279               0             264       
      11             248              10               0             265       
      12             235             301               0             266       
     744              50             249               0             267       
     438             302             304               0             268       
     250             302             303               0             269       
     443             436             283               0             270       
     286             112             741               0             271       
     332             334             330               0             272       
     140             141             270               0             273       
     703             668             806               0             274       
     157             463             579               0             275       
     795             796             530               0             276       
     124             125             212               0             277       
     825             125             126               0             278       
     252             305             306               0             279       
     451             172             272               0             280       
     727             123             124               0             281       
     212             157             728               0             282       
     309             568             569               0             283       
     776             337              39               0             284       
      34             433              33               0             285       
      35             434             433               0             286       
     722             517             173               0             287       
      35              36             434               0             288       
     279              15             247               0             289       
     247              15              16               0             290       
     737             726             723               0             291       
     219             735             809               0             292       
     718              30             716               0             293       
     733             221             732               0             294       
     732              27              28               0             295       
     715             733             220               0             296       
     188             412             414               0             297       
     222             494              84               0             298       
     292             101             102               0             299       
     223             192             288               0             300       
     255              94              95               0             301       
     224             195             256               0             302       
      69              70             295               0             303       
     225             198             271               0             304       
     260              62              63               0             305       
     199             500             226               0             306       
     201             451             272               0             307       
       0             227             426               0             308       
     258              53              54               0             309       
     228             203             262               0             310       
      78              79             428               0             311       
     229             204             326               0             312       
     206             352             275               0             313       
       8             230             429               0             314       
     303              45              46               0             315       
     282             283             436               0             316       
     110             111             286               0             317       
     330             276             232               0             318       
     306               5               6               0             319       
     298             336             246               0             320       
     308              37              38               0             321       
     234             217             277               0             322       
     218             435             281               0             323       
     230             300             206               0             324       
     593             259             138               0             325       
     549             388             311               0             326       
     420             260             237               0             327       
     226             260             199               0             328       
      44             231             284               0             329       
     208             282             231               0             330       
     285             239             447               0             331       
     112             286             111               0             332       
     131             631             261               0             333       
     812             747             753               0             334       
     204             323             325               0             335       
     321             229             273               0             336       
     223             290             100               0             337       
