      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.054268       0.044077       0.000000       0.000100       0.347305       0.008090       0.001206
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.062346       0.051309       0.000000       0.000107       0.349433       0.008577       0.001221
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.070679       0.057068       0.000000       0.000116       0.351906       0.009158       0.001238
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.078483       0.063880       0.000000       0.000125       0.354464       0.009793       0.001256
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.084547       0.069057       0.000000       0.000134       0.356634       0.010363       0.001272
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.089326       0.073060       0.000000       0.000142       0.358459       0.010868       0.001285
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.093071       0.076149       0.000000       0.000149       0.360042       0.011298       0.001296
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.096054       0.078577       0.000000       0.000155       0.361313       0.011673       0.001305
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.098377       0.080449       0.000000       0.000160       0.362341       0.011983       0.001313
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
      10.000000       0.000000      10.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.001134
