   388.2726               2
   629.5338               4
   549.8744               4
   442.1939               3
   524.5402               3
   751.9877               4
   383.3372               3
   329.0602               3
   339.8374               3
   383.0311               4
   220.3863               3
   299.7049               3
   315.8869               3
   329.7631               3
   281.0229               3
   382.4630               3
   728.4583               4
   847.4889               3
   513.7646               3
   417.4870               3
   608.6927               3
   457.7673               3
   403.7895               3
   793.4780               4
   359.9894               2
   769.3837               4
   735.1782               4
   216.1645               2
   749.8001               4
   622.4569               3
   387.7612               3
   364.1382               3
   269.2162               3
   288.2683               3
   446.1111               4
   319.7865               3
   311.3875               3
   176.6684               2
   306.7918               3
   337.2772               3
   549.3717               4
   170.4554               2
   399.0675               4
   140.8844               2
   538.9716               4
   477.3325               3
   508.7605               3
   756.3542               4
   539.6297               3
   779.3875               4
   460.0966               3
   579.4833               4
   510.5271               4
   596.0477               4
   412.1338               3
   538.9940               3
   728.2571               4
   602.8506               3
   435.2657               3
   544.2283               3
   458.2014               3
   375.2459               3
   250.1703               3
   535.9339               4
   400.4546               3
   216.5327               2
   202.4701               2
   413.5756               3
   652.8127               4
   571.0540               4
   494.7997               4
   717.1481               4
   735.6588               3
   602.0392               3
   496.4035               3
   353.4850               3
   317.3465               3
   349.9460               3
   645.9956               3
   483.0836               3
   278.9571               3
   439.0887               4
   275.3160               2
   809.3395               4
   377.7202               3
   346.0673               3
   477.2051               3
   776.7666               4
   316.1628               2
   603.0649               5
   303.0851               3
   572.0181               3
   563.1523               3
   418.9323               3
   566.6135               3
   656.1238               3
   623.3947               3
   316.2157               2
   316.2170               2
   632.4304               4
   731.4612               4
   441.3429               3
   295.1894               3
   507.3123               3
   281.3913               2
   481.7888               3
   562.3864               4
   583.2664               4
   214.9298               2
   581.3130               4
   317.0242               2
   680.4043               3
   708.9050               3
   758.1696               4
   358.7775               3
   376.2549               3
   621.7417               4
   458.0144               3
   340.8087               3
   377.9346               3
   449.5991               3
   344.4742               2
   582.8550               4
   389.7943               3
   560.3797               3
   730.3199               4
   596.6815               3
   698.4550               4
   450.9592               3
   457.5786               3
   384.3865               3
   557.8258               4
   422.4882               3
   527.7585               3
   363.8451               3
   311.4540               3
   195.9404               2
   320.9979               4
   132.4865               2
   337.0873               3
   232.0782               3
   274.4614               3
   404.7171               4
   300.3481               3
   318.5305               3
   250.5665               2
   377.5567               3
   374.0265               4
   219.0207               3
   180.4255               3
   218.8561               3
   260.3205               3
   313.6855               3
   391.9209               4
   172.8064               2
   288.4794               4
   261.0635               3
   216.9939               3
   153.5270               2
   280.0849               3
   598.7652               4
   1096.193               5
   791.6641               4
   705.3287               4
   130.7806               1
   472.7552               3
   380.4542               3
   339.3987               3
   417.9124               3
   573.6037               3
   579.3075               3
   381.7890               3
   395.5531               3
   443.9024               3
   377.3229               3
   383.5172               4
   376.6538               3
   485.1787               4
   419.5630               3
   354.3537               3
   538.9949               3
   466.0114               3
   380.6832               3
