C  --1276     946.50     290.21    9.27500
C  time[s]           h[m]
       0.0        43.7491
       0.0        43.7491
       0.0        43.7491
       0.0        43.7491
       0.0        43.7491
       0.0        43.7491
       0.0        43.7491
       0.0        15.6040
       0.0        11.5423
       0.0         8.7584
       0.0         6.8212
       0.0         5.9278
       0.0         6.5707
       0.0         4.2612
       0.0         2.3534
       0.0         1.3565
       0.0         1.0765
       0.0         0.0187
       0.0         0.8808
       0.0         1.1700
       0.0         2.9995
       0.0         0.4449
       0.0         0.3283
       0.0         0.0017
       0.0         5.0459
       0.0         3.1168
       0.0         0.0148
       0.0         3.5319
       0.0         0.5349
       0.0         0.6549
       0.0         0.4021
       0.0         2.0564
       0.0         0.0037
       0.0         2.6130
       0.0         3.3197
       0.0         2.7060
       0.0         3.9225
       0.0         3.7156
       0.0         4.0402
       0.0         4.1945
       0.0         4.4516
       0.0         5.1052
       0.0         5.3197
       0.0         8.2794
       0.0         9.4113
       0.0         8.1239
       0.0         9.0266
       0.0        10.1956
       0.0        11.3313
       0.0         9.5227
       0.0        10.0372
       0.0        12.0474
       0.0        10.7148
       0.0        10.0671
       0.0        10.7459
       0.0        10.9295
       0.0        11.8572
       0.0        10.4332
       0.0        11.8865
       0.0        11.7394
       0.0        13.8625
       0.0        11.8964
       0.0        12.6515
       0.0        13.4571
       0.0        12.2531
       0.0        11.0989
       0.0        11.2652
       0.0        11.4264
       0.0        11.3541
       0.0        12.6304
       0.0        12.0357
       0.0        12.7880
       0.0        14.7098
       0.0        15.4030
       0.0        13.7936
       0.0        15.1153
       0.0        15.8085
       0.0        15.1153
       0.0        15.1153
       0.0        15.1153
       0.0        15.8085
       0.0        15.8085
       0.0        43.7491
       0.0        15.8085
       0.0        14.1990
       0.0        15.8085
       0.0        14.0167
       0.0        13.8625
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
       0.0        14.4222
       0.0        15.1153
       0.0        14.0167
